trial,list_id,item_id,within_list_pos,train_id,within_train_pos,is_boundary,reward,expected_value,outcome_rpe,abs_outcome_rpe,encoding_drift,recall_prob,recalled,hypothesis,subject_id
74,3,74,2,12,2,0,52.14,63.1967,-11.0567,11.0567,0.51658505,0.620336,1,baseline,2
75,3,75,3,12,3,0,30.59,59.8797,-29.2897,29.2897,0.54393455,0.639034,1,baseline,2
76,3,76,4,12,4,0,46.19,51.0928,-4.9028,4.9028,0.5073542,0.654781,1,baseline,2
77,3,77,5,12,5,0,61.35,49.6219,11.7281,11.7281,0.51759215,0.635867,1,baseline,2
78,3,78,6,13,0,1,24.83,53.1404,-28.3104,28.3104,0.7924656,0.743664,1,baseline,2
79,3,79,7,13,1,0,44.03,44.6473,-0.6173,0.6173,0.50092595,0.613611,0,baseline,2
80,3,80,8,13,2,0,41.84,44.4621,-2.6221,2.6221,0.50393315,0.62056,1,baseline,2
81,3,81,9,13,3,0,67.31,43.6755,23.6345,23.6345,0.53545175,0.649712,1,baseline,2
82,3,82,10,13,4,0,42.21,50.7658,-8.5558,8.5558,0.5128337,0.642161,0,baseline,2
83,3,83,11,13,5,0,60.34,48.1991,12.1409,12.1409,0.51821135,0.640016,1,baseline,2
84,3,84,12,14,0,1,23.82,51.8414,-28.0214,28.0214,0.7920321,0.746314,1,baseline,2
85,3,85,13,14,1,0,30.31,43.4349,-13.1249,13.1249,0.51968735,0.643408,1,baseline,2
86,3,86,14,14,2,0,45.62,39.4975,6.1225,6.1225,0.50918375,0.621125,1,baseline,2
87,3,87,15,14,3,0,52.18,41.3342,10.8458,10.8458,0.5162687,0.629708,1,baseline,2
88,3,88,16,14,4,0,38.22,44.588,-6.368,6.368,0.509552,0.618202,1,baseline,2
89,3,89,17,14,5,0,78.52,42.6776,35.8424,35.8424,0.5537636,0.643872,1,baseline,2
90,3,90,18,15,0,1,48.39,53.4303,-5.0403,5.0403,0.75756045,0.736276,1,baseline,2
91,3,91,19,15,1,0,61.06,51.9182,9.1418,9.1418,0.5137127,0.616704,1,baseline,2
92,3,92,20,15,2,0,82.91,54.6607,28.2493,28.2493,0.54237395,0.642639,1,baseline,2
93,3,93,21,15,3,0,64.28,63.1355,1.1445,1.1445,0.50171675,0.615934,1,baseline,2
94,3,94,22,15,4,0,26.5,63.4789,-36.9789,36.9789,0.55546835,0.649316,1,baseline,2
95,3,95,23,15,5,0,61.23,52.3852,8.8448,8.8448,0.5132672,0.643872,1,baseline,2
0,0,0,0,0,0,0,39.0,50.0,-11.0,11.0,0.5165,0.63074,1,baseline,3
1,0,1,1,0,1,0,94.1,46.7,47.4,47.4,0.5710999999999999,0.654598,1,baseline,3
2,0,2,2,0,2,0,64.34,60.92,3.42,3.42,0.50513,0.632665,0,baseline,3
3,0,3,3,0,3,0,100.0,61.946,38.054,38.054,0.557081,0.650719,1,baseline,3
4,0,4,4,0,4,0,48.95,73.3622,-24.4122,24.4122,0.5366183,0.647945,1,baseline,3
5,0,5,5,0,5,0,24.27,66.0385,-41.7685,41.7685,0.56265275,0.647571,1,baseline,3
6,0,6,6,1,0,1,55.57,53.508,2.062,2.062,0.753093,0.728257,0,baseline,3
7,0,7,7,1,1,0,51.22,54.1266,-2.9066,2.9066,0.5043599,0.628112,1,baseline,3
8,0,8,8,1,2,0,22.58,53.2546,-30.6746,30.6746,0.5460119,0.64972,1,baseline,3
9,0,9,9,1,3,0,70.44,44.0522,26.3878,26.3878,0.5395817,0.636634,1,baseline,3
10,0,10,10,1,4,0,57.96,51.9686,5.9914,5.9914,0.5089871,0.61871,0,baseline,3
11,0,11,11,1,5,0,19.42,53.766,-34.346,34.346,0.551519,0.639273,1,baseline,3
12,0,12,12,2,0,1,31.74,43.4622,-11.7222,11.7222,0.7675833,0.743819,0,baseline,3
13,0,13,13,2,1,0,72.93,39.9455,32.9845,32.9845,0.54947675,0.645082,0,baseline,3
14,0,14,14,2,2,0,82.5,49.8409,32.6591,32.6591,0.54898865,0.645728,0,baseline,3
15,0,15,15,2,3,0,71.24,59.6386,11.6014,11.6014,0.5174021,0.621905,1,baseline,3
16,0,16,16,2,4,0,65.46,63.119,2.341,2.341,0.5035115,0.632146,1,baseline,3
17,0,17,17,2,5,0,61.49,63.8213,-2.3313,2.3313,0.50349695,0.619231,1,baseline,3
18,0,18,18,3,0,1,39.8,63.1219,-23.3219,23.3219,0.78498285,0.73712,1,baseline,3
19,0,19,19,3,1,0,99.3,56.1253,43.1747,43.1747,0.56476205,0.655944,1,baseline,3
20,0,20,20,3,2,0,61.69,69.0777,-7.3877,7.3877,0.51108155,0.630851,1,baseline,3
21,0,21,21,3,3,0,25.59,66.8614,-41.2714,41.2714,0.5619071,0.648552,1,baseline,3
22,0,22,22,3,4,0,50.57,54.48,-3.91,3.91,0.505865,0.625849,0,baseline,3
23,0,23,23,3,5,0,100.0,53.307,46.693,46.693,0.5700395,0.662162,0,baseline,3
24,1,24,0,4,0,0,81.05,50.0,31.05,31.05,0.546575,0.636157,0,baseline,3
25,1,25,1,4,1,0,69.24,59.315,9.925,9.925,0.5148875,0.621249,0,baseline,3
26,1,26,2,4,2,0,10.85,62.2925,-51.4425,51.4425,0.57716375,0.651048,1,baseline,3
27,1,27,3,4,3,0,65.53,46.8598,18.6703,18.6703,0.52800545,0.618689,0,baseline,3
28,1,28,4,4,4,0,29.81,52.4608,-22.6508,22.6508,0.5339762,0.648275,1,baseline,3
29,1,29,5,4,5,0,71.96,45.6656,26.2944,26.2944,0.5394416,0.632304,1,baseline,3
30,1,30,6,5,0,1,44.27,53.5539,-9.2839,9.2839,0.76392585,0.733404,0,baseline,3
31,1,31,7,5,1,0,53.47,50.7687,2.7013,2.7013,0.50405195,0.62615,0,baseline,3
32,1,32,8,5,2,0,61.83,51.5791,10.2509,10.2509,0.51537635,0.635131,0,baseline,3
33,1,33,9,5,3,0,64.2,54.6544,9.5456,9.5456,0.5143184,0.632032,1,baseline,3
34,1,34,10,5,4,0,52.27,57.5181,-5.2481,5.2481,0.50787215,0.635451,1,baseline,3
35,1,35,11,5,5,0,43.6,55.9436,-12.3436,12.3436,0.5185154,0.623526,1,baseline,3
36,1,36,12,6,0,1,53.68,52.2406,1.4394,1.4394,0.7521591,0.727291,1,baseline,3
37,1,37,13,6,1,0,78.64,52.6724,25.9676,25.9676,0.5389514,0.628905,1,baseline,3
38,1,38,14,6,2,0,62.56,60.4627,2.0973,2.0973,0.50314595,0.622771,1,baseline,3
39,1,39,15,6,3,0,41.73,61.0919,-19.3619,19.3619,0.52904285,0.626707,1,baseline,3
40,1,40,16,6,4,0,68.12,55.2833,12.8367,12.8367,0.51925505,0.632526,1,baseline,3
41,1,41,17,6,5,0,46.96,59.1343,-12.1743,12.1743,0.51826145,0.635595,1,baseline,3
42,1,42,18,7,0,1,52.85,55.482,-2.632,2.632,0.753948,0.725633,1,baseline,3
43,1,43,19,7,1,0,58.64,54.6924,3.9476,3.9476,0.5059214,0.639752,1,baseline,3
44,1,44,20,7,2,0,11.26,55.8767,-44.6167,44.6167,0.56692505,0.641757,1,baseline,3
45,1,45,21,7,3,0,82.72,42.4917,40.2283,40.2283,0.56034245,0.662215,1,baseline,3
46,1,46,22,7,4,0,80.37,54.5602,25.8098,25.8098,0.5387147,0.6349,0,baseline,3
47,1,47,23,7,5,0,48.7,62.3031,-13.6031,13.6031,0.52040465,0.611155,1,baseline,3
48,2,48,0,8,0,0,32.51,50.0,-17.49,17.49,0.526235,0.644761,0,baseline,3
49,2,49,1,8,1,0,97.25,44.753,52.497,52.497,0.5787455,0.652897,1,baseline,3
50,2,50,2,8,2,0,48.6,60.5021,-11.9021,11.9021,0.51785315,0.616372,1,baseline,3
51,2,51,3,8,3,0,85.05,56.9315,28.1185,28.1185,0.54217775,0.639809,0,baseline,3
52,2,52,4,8,4,0,27.16,65.367,-38.207,38.207,0.5573105,0.649953,1,baseline,3
53,2,53,5,8,5,0,42.29,53.9049,-11.6149,11.6149,0.51742235,0.630639,1,baseline,3
54,2,54,6,9,0,1,73.71,50.4204,23.2896,23.2896,0.7849344,0.749514,0,baseline,3
55,2,55,7,9,1,0,45.26,57.4073,-12.1473,12.1473,0.51822095,0.636707,1,baseline,3
56,2,56,8,9,2,0,74.85,53.7631,21.0869,21.0869,0.53163035,0.625719,1,baseline,3
57,2,57,9,9,3,0,38.42,60.0892,-21.6692,21.6692,0.5325038,0.639189,1,baseline,3
58,2,58,10,9,4,0,53.1,53.5884,-0.4884,0.4884,0.5007326,0.618152,0,baseline,3
59,2,59,11,9,5,0,32.2,53.4419,-21.2419,21.2419,0.53186285,0.662579,0,baseline,3
60,2,60,12,10,0,1,32.16,47.0693,-14.9093,14.9093,0.77236395,0.744087,1,baseline,3
61,2,61,13,10,1,0,41.04,42.5965,-1.5565,1.5565,0.50233475,0.629565,1,baseline,3
62,2,62,14,10,2,0,41.45,42.1296,-0.6796,0.6796,0.5010194,0.624259,0,baseline,3
63,2,63,15,10,3,0,74.36,41.9257,32.4343,32.4343,0.54865145,0.655133,0,baseline,3
64,2,64,16,10,4,0,85.66,51.656,34.004,34.004,0.551006,0.665676,1,baseline,3
65,2,65,17,10,5,0,41.95,61.8572,-19.9072,19.9072,0.5298608,0.629266,0,baseline,3
66,2,66,18,11,0,1,60.26,55.885,4.375,4.375,0.7565625,0.723842,1,baseline,3
67,2,67,19,11,1,0,69.64,57.1975,12.4425,12.4425,0.51866375,0.630057,1,baseline,3
68,2,68,20,11,2,0,58.92,60.9303,-2.0103,2.0103,0.50301545,0.625669,1,baseline,3
69,2,69,21,11,3,0,77.44,60.3272,17.1128,17.1128,0.5256692,0.624838,0,baseline,3
70,2,70,22,11,4,0,34.66,65.461,-30.801,30.801,0.5462015,0.639893,0,baseline,3
71,2,71,23,11,5,0,29.35,56.2207,-26.8707,26.8707,0.54030605,0.661731,1,baseline,3
72,3,72,0,12,0,0,51.53,50.0,1.53,1.53,0.502295,0.609854,0,baseline,3
73,3,73,1,12,1,0,61.5,50.459,11.041,11.041,0.5165615,0.629709,0,baseline,3
74,3,74,2,12,2,0,66.73,53.7713,12.9587,12.9587,0.51943805,0.634545,1,baseline,3
75,3,75,3,12,3,0,56.75,57.6589,-0.9089,0.9089,0.50136335,0.612306,0,baseline,3
76,3,76,4,12,4,0,56.39,57.3862,-0.9962,0.9962,0.5014943,0.64244,1,baseline,3
77,3,77,5,12,5,0,29.64,57.0874,-27.4474,27.4474,0.5411711,0.637189,1,baseline,3
78,3,78,6,13,0,1,40.85,48.8532,-8.0032,8.0032,0.7620048,0.719754,0,baseline,3
79,3,79,7,13,1,0,31.27,46.4522,-15.1822,15.1822,0.5227733,0.619006,0,baseline,3
80,3,80,8,13,2,0,80.43,41.8975,38.5325,38.5325,0.55779875,0.664621,1,baseline,3
81,3,81,9,13,3,0,75.0,53.4573,21.5427,21.5427,0.53231405,0.638064,1,baseline,3
82,3,82,10,13,4,0,44.84,59.9201,-15.0801,15.0801,0.52262015,0.639245,1,baseline,3
83,3,83,11,13,5,0,32.79,55.3961,-22.6061,22.6061,0.5339091499999999,0.631346,0,baseline,3
84,3,84,12,14,0,1,33.44,48.6142,-15.1742,15.1742,0.7727613,0.748448,0,baseline,3
85,3,85,13,14,1,0,65.83,44.062,21.768,21.768,0.532652,0.635263,1,baseline,3
86,3,86,14,14,2,0,59.35,50.5924,8.7576,8.7576,0.5131364,0.641912,1,baseline,3
87,3,87,15,14,3,0,34.96,53.2197,-18.2597,18.2597,0.52738955,0.661646,0,baseline,3
88,3,88,16,14,4,0,49.88,47.7418,2.1382,2.1382,0.5032073,0.613716,1,baseline,3
89,3,89,17,14,5,0,57.53,48.3832,9.1468,9.1468,0.5137202,0.619549,0,baseline,3
90,3,90,18,15,0,1,62.44,51.1273,11.3127,11.3127,0.76696905,0.731815,0,baseline,3
91,3,91,19,15,1,0,58.64,54.5211,4.1189,4.1189,0.50617835,0.622369,1,baseline,3
92,3,92,20,15,2,0,82.16,55.7568,26.4032,26.4032,0.5396048,0.642643,0,baseline,3
93,3,93,21,15,3,0,49.87,63.6777,-13.8077,13.8077,0.52071155,0.618341,1,baseline,3
94,3,94,22,15,4,0,53.55,59.5354,-5.9854,5.9854,0.5089781,0.635364,1,baseline,3
95,3,95,23,15,5,0,57.6,57.7398,-0.1398,0.1398,0.5002097,0.625401,0,baseline,3
0,0,0,0,0,0,0,67.93,50.0,17.93,17.93,0.526895,0.640128,1,baseline,4
1,0,1,1,0,1,0,44.61,55.379,-10.769,10.769,0.5161535,0.613613,0,baseline,4
2,0,2,2,0,2,0,44.4,52.1483,-7.7483,7.7483,0.51162245,0.616985,0,baseline,4
3,0,3,3,0,3,0,32.9,49.8238,-16.9238,16.9238,0.5253857,0.646159,0,baseline,4
4,0,4,4,0,4,0,34.77,44.7467,-9.9767,9.9767,0.51496505,0.634426,0,baseline,4
5,0,5,5,0,5,0,70.33,41.7537,28.5763,28.5763,0.5428644499999999,0.644317,0,baseline,4
6,0,6,6,1,0,1,30.9,50.3266,-19.4266,19.4266,0.7791399,0.760744,1,baseline,4
7,0,7,7,1,1,0,16.9,44.4986,-27.5986,27.5986,0.5413979,0.653532,1,baseline,4
8,0,8,8,1,2,0,49.45,36.219,13.231,13.231,0.5198465,0.63229,1,baseline,4
9,0,9,9,1,3,0,48.7,40.1883,8.5117,8.5117,0.51276755,0.612507,1,baseline,4
10,0,10,10,1,4,0,34.83,42.7418,-7.9118,7.9118,0.5118677,0.632657,1,baseline,4
11,0,11,11,1,5,0,35.7,40.3683,-4.6683,4.6683,0.50700245,0.630628,0,baseline,4
12,0,12,12,2,0,1,56.69,38.9678,17.7222,17.7222,0.7765833,0.741885,0,baseline,4
13,0,13,13,2,1,0,58.87,44.2845,14.5855,14.5855,0.52187825,0.633011,0,baseline,4
14,0,14,14,2,2,0,80.86,48.6601,32.1999,32.1999,0.54829985,0.667955,1,baseline,4
15,0,15,15,2,3,0,59.91,58.3201,1.5899,1.5899,0.50238485,0.616769,0,baseline,4
16,0,16,16,2,4,0,58.91,58.7971,0.1129,0.1129,0.50016935,0.623259,0,baseline,4
17,0,17,17,2,5,0,66.77,58.8309,7.9391,7.9391,0.51190865,0.608805,1,baseline,4
18,0,18,18,3,0,1,81.65,61.2127,20.4373,20.4373,0.78065595,0.732772,0,baseline,4
19,0,19,19,3,1,0,43.03,67.3439,-24.3139,24.3139,0.5364708499999999,0.631899,1,baseline,4
20,0,20,20,3,2,0,34.84,60.0497,-25.2097,25.2097,0.53781455,0.637184,1,baseline,4
21,0,21,21,3,3,0,61.77,52.4868,9.2832,9.2832,0.5139248,0.632185,1,baseline,4
22,0,22,22,3,4,0,70.97,55.2718,15.6982,15.6982,0.5235473,0.632219,1,baseline,4
23,0,23,23,3,5,0,64.35,59.9812,4.3688,4.3688,0.5065532,0.650338,0,baseline,4
24,1,24,0,4,0,0,35.1,50.0,-14.9,14.9,0.52235,0.633378,1,baseline,4
25,1,25,1,4,1,0,77.7,45.53,32.17,32.17,0.548255,0.651757,1,baseline,4
26,1,26,2,4,2,0,53.41,55.181,-1.771,1.771,0.5026565,0.638198,0,baseline,4
27,1,27,3,4,3,0,58.81,54.6497,4.1603,4.1603,0.50624045,0.627766,0,baseline,4
28,1,28,4,4,4,0,61.44,55.8978,5.5422,5.5422,0.5083133,0.653629,1,baseline,4
29,1,29,5,4,5,0,67.35,57.5605,9.7895,9.7895,0.51468425,0.626359,1,baseline,4
30,1,30,6,5,0,1,51.15,60.4973,-9.3473,9.3473,0.76402095,0.721105,0,baseline,4
31,1,31,7,5,1,0,76.75,57.6931,19.0569,19.0569,0.52858535,0.634618,1,baseline,4
32,1,32,8,5,2,0,54.52,63.4102,-8.8902,8.8902,0.5133353,0.643734,1,baseline,4
33,1,33,9,5,3,0,80.58,60.7431,19.8369,19.8369,0.52975535,0.612656,1,baseline,4
34,1,34,10,5,4,0,42.71,66.6942,-23.9842,23.9842,0.5359763,0.634955,1,baseline,4
35,1,35,11,5,5,0,37.64,59.4989,-21.8589,21.8589,0.53278835,0.634938,0,baseline,4
36,1,36,12,6,0,1,45.96,52.9413,-6.9813,6.9813,0.76047195,0.739438,1,baseline,4
37,1,37,13,6,1,0,42.74,50.8469,-8.1069,8.1069,0.51216035,0.631134,0,baseline,4
38,1,38,14,6,2,0,25.31,48.4148,-23.1048,23.1048,0.5346572,0.652602,1,baseline,4
39,1,39,15,6,3,0,26.63,41.4834,-14.8534,14.8534,0.5222801,0.654793,0,baseline,4
40,1,40,16,6,4,0,57.84,37.0274,20.8126,20.8126,0.5312189,0.627514,0,baseline,4
41,1,41,17,6,5,0,48.8,43.2712,5.5288,5.5288,0.5082932,0.610573,1,baseline,4
42,1,42,18,7,0,1,29.38,44.9298,-15.5498,15.5498,0.7733247,0.742359,1,baseline,4
43,1,43,19,7,1,0,38.9,40.2649,-1.3649,1.3649,0.50204735,0.611292,1,baseline,4
44,1,44,20,7,2,0,22.88,39.8554,-16.9754,16.9754,0.5254631,0.630898,1,baseline,4
45,1,45,21,7,3,0,40.07,34.7628,5.3072,5.3072,0.5079608,0.622794,1,baseline,4
46,1,46,22,7,4,0,48.55,36.3549,12.1951,12.1951,0.51829265,0.617349,0,baseline,4
47,1,47,23,7,5,0,9.43,40.0135,-30.5835,30.5835,0.54587525,0.638178,0,baseline,4
48,2,48,0,8,0,0,79.45,50.0,29.45,29.45,0.544175,0.637663,1,baseline,4
49,2,49,1,8,1,0,58.9,58.835,0.065,0.065,0.5000975,0.617667,0,baseline,4
50,2,50,2,8,2,0,54.85,58.8545,-4.0045,4.0045,0.50600675,0.62213,0,baseline,4
51,2,51,3,8,3,0,30.15,57.6532,-27.5032,27.5032,0.5412548,0.637411,1,baseline,4
52,2,52,4,8,4,0,99.35,49.4022,49.9478,49.9478,0.5749217,0.67291,0,baseline,4
53,2,53,5,8,5,0,70.42,64.3865,6.0335,6.0335,0.50905025,0.623433,0,baseline,4
54,2,54,6,9,0,1,25.66,66.1966,-40.5366,40.5366,0.8108048999999999,0.743081,1,baseline,4
55,2,55,7,9,1,0,43.32,54.0356,-10.7156,10.7156,0.5160734,0.636377,0,baseline,4
56,2,56,8,9,2,0,55.76,50.8209,4.9391,4.9391,0.50740865,0.630333,0,baseline,4
57,2,57,9,9,3,0,75.14,52.3026,22.8374,22.8374,0.5342561,0.645905,1,baseline,4
58,2,58,10,9,4,0,58.68,59.1539,-0.4739,0.4739,0.50071085,0.625047,1,baseline,4
59,2,59,11,9,5,0,54.17,59.0117,-4.8417,4.8417,0.50726255,0.612062,1,baseline,4
60,2,60,12,10,0,1,39.23,57.5592,-18.3292,18.3292,0.7774938,0.745107,1,baseline,4
61,2,61,13,10,1,0,31.55,52.0604,-20.5104,20.5104,0.5307656,0.649682,1,baseline,4
62,2,62,14,10,2,0,34.1,45.9073,-11.8073,11.8073,0.51771095,0.637276,1,baseline,4
63,2,63,15,10,3,0,68.36,42.3651,25.9949,25.9949,0.53899235,0.645116,0,baseline,4
64,2,64,16,10,4,0,27.3,50.1636,-22.8636,22.8636,0.5342954,0.637186,1,baseline,4
65,2,65,17,10,5,0,20.37,43.3045,-22.9345,22.9345,0.53440175,0.64131,0,baseline,4
66,2,66,18,11,0,1,49.98,36.4242,13.5558,13.5558,0.7703337,0.757034,1,baseline,4
67,2,67,19,11,1,0,74.84,40.4909,34.3491,34.3491,0.55152365,0.640469,1,baseline,4
68,2,68,20,11,2,0,87.49,50.7956,36.6944,36.6944,0.5550416,0.632772,1,baseline,4
69,2,69,21,11,3,0,38.48,61.8039,-23.3239,23.3239,0.53498585,0.65863,1,baseline,4
70,2,70,22,11,4,0,62.77,54.8068,7.9632,7.9632,0.5119448,0.625943,1,baseline,4
71,2,71,23,11,5,0,73.99,57.1957,16.7943,16.7943,0.52519145,0.64949,1,baseline,4
72,3,72,0,12,0,0,95.69,50.0,45.69,45.69,0.568535,0.665713,1,baseline,4
73,3,73,1,12,1,0,47.34,63.707,-16.367,16.367,0.5245505,0.619442,1,baseline,4
74,3,74,2,12,2,0,72.29,58.7969,13.4931,13.4931,0.5202396499999999,0.630219,1,baseline,4
75,3,75,3,12,3,0,44.15,62.8448,-18.6948,18.6948,0.5280422,0.63482,1,baseline,4
76,3,76,4,12,4,0,47.58,57.2364,-9.6564,9.6564,0.5144846,0.625551,0,baseline,4
77,3,77,5,12,5,0,90.88,54.3395,36.5405,36.5405,0.55481075,0.650921,1,baseline,4
78,3,78,6,13,0,1,72.84,65.3016,7.5384,7.5384,0.7613076,0.755819,1,baseline,4
79,3,79,7,13,1,0,60.0,67.5631,-7.5631,7.5631,0.51134465,0.636444,0,baseline,4
80,3,80,8,13,2,0,64.86,65.2942,-0.4342,0.4342,0.5006513,0.624813,1,baseline,4
81,3,81,9,13,3,0,63.23,65.1639,-1.9339,1.9339,0.50290085,0.616935,1,baseline,4
82,3,82,10,13,4,0,50.02,64.5838,-14.5638,14.5638,0.5218457,0.666328,1,baseline,4
83,3,83,11,13,5,0,68.64,60.2146,8.4254,8.4254,0.5126381,0.612497,1,baseline,4
84,3,84,12,14,0,1,53.31,62.7422,-9.4322,9.4322,0.7641483,0.732716,1,baseline,4
85,3,85,13,14,1,0,45.76,59.9126,-14.1526,14.1526,0.5212289,0.634914,1,baseline,4
86,3,86,14,14,2,0,95.35,55.6668,39.6832,39.6832,0.5595248,0.646993,1,baseline,4
87,3,87,15,14,3,0,40.64,67.5718,-26.9318,26.9318,0.5403977,0.656496,0,baseline,4
88,3,88,16,14,4,0,68.24,59.4922,8.7478,8.7478,0.5131217,0.629043,1,baseline,4
89,3,89,17,14,5,0,70.1,62.1166,7.9834,7.9834,0.5119751,0.620188,1,baseline,4
90,3,90,18,15,0,1,63.1,64.5116,-1.4116,1.4116,0.7521174,0.734287,1,baseline,4
91,3,91,19,15,1,0,88.46,64.0881,24.3719,24.3719,0.53655785,0.618579,0,baseline,4
92,3,92,20,15,2,0,31.16,71.3997,-40.2397,40.2397,0.56035955,0.659025,0,baseline,4
93,3,93,21,15,3,0,67.21,59.3278,7.8822,7.8822,0.5118233,0.641363,0,baseline,4
94,3,94,22,15,4,0,49.26,61.6924,-12.4324,12.4324,0.5186486,0.656076,1,baseline,4
95,3,95,23,15,5,0,40.39,57.9627,-17.5727,17.5727,0.52635905,0.63793,0,baseline,4
0,0,0,0,0,0,0,24.41,50.0,-25.59,25.59,0.538385,0.635412,1,baseline,5
1,0,1,1,0,1,0,75.29,42.323,32.967,32.967,0.5494505,0.639444,1,baseline,5
2,0,2,2,0,2,0,23.63,52.2131,-28.5831,28.5831,0.54287465,0.665256,1,baseline,5
3,0,3,3,0,3,0,40.07,43.6382,-3.5682,3.5682,0.5053523,0.615093,1,baseline,5
4,0,4,4,0,4,0,40.3,42.5677,-2.2677,2.2677,0.50340155,0.60983,1,baseline,5
5,0,5,5,0,5,0,43.67,41.8874,1.7826,1.7826,0.5026739,0.624106,1,baseline,5
6,0,6,6,1,0,1,43.46,42.4222,1.0378,1.0378,0.7515567,0.724889,1,baseline,5
7,0,7,7,1,1,0,29.66,42.7335,-13.0735,13.0735,0.51961025,0.63514,1,baseline,5
8,0,8,8,1,2,0,57.23,38.8115,18.4185,18.4185,0.52762775,0.64143,0,baseline,5
9,0,9,9,1,3,0,58.89,44.337,14.553,14.553,0.5218295,0.63428,1,baseline,5
10,0,10,10,1,4,0,27.61,48.7029,-21.0929,21.0929,0.53163935,0.610333,1,baseline,5
11,0,11,11,1,5,0,87.46,42.375,45.085,45.085,0.5676275,0.653948,1,baseline,5
12,0,12,12,2,0,1,59.58,55.9005,3.6795,3.6795,0.75551925,0.750414,1,baseline,5
13,0,13,13,2,1,0,53.85,57.0044,-3.1544,3.1544,0.5047316,0.615584,1,baseline,5
14,0,14,14,2,2,0,69.64,56.0581,13.5819,13.5819,0.52037285,0.632811,1,baseline,5
15,0,15,15,2,3,0,25.93,60.1326,-34.2026,34.2026,0.5513039,0.664738,1,baseline,5
16,0,16,16,2,4,0,57.09,49.8718,7.2182,7.2182,0.5108273,0.589167,1,baseline,5
17,0,17,17,2,5,0,53.15,52.0373,1.1127,1.1127,0.50166905,0.634369,0,baseline,5
18,0,18,18,3,0,1,83.11,52.3711,30.7389,30.7389,0.79610835,0.751983,0,baseline,5
19,0,19,19,3,1,0,53.91,61.5928,-7.6828,7.6828,0.5115242,0.616223,1,baseline,5
20,0,20,20,3,2,0,100.0,59.2879,40.7121,40.7121,0.56106815,0.646971,0,baseline,5
21,0,21,21,3,3,0,33.75,71.5016,-37.7516,37.7516,0.5566274,0.645724,1,baseline,5
22,0,22,22,3,4,0,69.33,60.1761,9.1539,9.1539,0.51373085,0.64789,1,baseline,5
23,0,23,23,3,5,0,0.0,62.9223,-62.9223,62.9223,0.59438345,0.658602,1,baseline,5
24,1,24,0,4,0,0,51.06,50.0,1.06,1.06,0.50159,0.634409,0,baseline,5
25,1,25,1,4,1,0,20.39,50.318,-29.928,29.928,0.544892,0.639177,1,baseline,5
26,1,26,2,4,2,0,21.47,41.3396,-19.8696,19.8696,0.5298044,0.630621,1,baseline,5
27,1,27,3,4,3,0,69.55,35.3787,34.1713,34.1713,0.55125695,0.650267,0,baseline,5
28,1,28,4,4,4,0,46.87,45.6301,1.2399,1.2399,0.50185985,0.59814,1,baseline,5
29,1,29,5,4,5,0,37.87,46.0021,-8.1321,8.1321,0.51219815,0.623512,1,baseline,5
30,1,30,6,5,0,1,46.53,43.5625,2.9675,2.9675,0.75445125,0.722141,0,baseline,5
31,1,31,7,5,1,0,45.46,44.4527,1.0073,1.0073,0.50151095,0.602704,1,baseline,5
32,1,32,8,5,2,0,47.74,44.7549,2.9851,2.9851,0.50447765,0.613151,0,baseline,5
33,1,33,9,5,3,0,82.09,45.6504,36.4396,36.4396,0.5546594,0.665936,1,baseline,5
34,1,34,10,5,4,0,66.56,56.5823,9.9777,9.9777,0.51496655,0.627683,1,baseline,5
35,1,35,11,5,5,0,76.85,59.5756,17.2744,17.2744,0.5259116,0.64592,0,baseline,5
36,1,36,12,6,0,1,34.31,64.7579,-30.4479,30.4479,0.79567185,0.741487,0,baseline,5
37,1,37,13,6,1,0,37.63,55.6235,-17.9935,17.9935,0.52699025,0.636768,1,baseline,5
38,1,38,14,6,2,0,52.64,50.2255,2.4145,2.4145,0.50362175,0.633511,0,baseline,5
39,1,39,15,6,3,0,59.66,50.9498,8.7102,8.7102,0.5130653,0.612026,0,baseline,5
40,1,40,16,6,4,0,31.79,53.5629,-21.7729,21.7729,0.53265935,0.639286,1,baseline,5
41,1,41,17,6,5,0,10.45,47.031,-36.581,36.581,0.5548715,0.636879,1,baseline,5
42,1,42,18,7,0,1,33.2,36.0567,-2.8567,2.8567,0.75428505,0.726548,1,baseline,5
43,1,43,19,7,1,0,46.33,35.1997,11.1303,11.1303,0.5166954500000001,0.628169,1,baseline,5
44,1,44,20,7,2,0,63.41,38.5388,24.8712,24.8712,0.5373068,0.641753,1,baseline,5
45,1,45,21,7,3,0,27.5,46.0002,-18.5002,18.5002,0.5277503,0.631082,1,baseline,5
46,1,46,22,7,4,0,48.26,40.4501,7.8099,7.8099,0.51171485,0.620202,0,baseline,5
47,1,47,23,7,5,0,37.23,42.7931,-5.5631,5.5631,0.50834465,0.642324,0,baseline,5
48,2,48,0,8,0,0,98.33,50.0,48.33,48.33,0.572495,0.658733,1,baseline,5
49,2,49,1,8,1,0,83.88,64.499,19.381,19.381,0.5290715,0.605785,0,baseline,5
50,2,50,2,8,2,0,27.77,70.3133,-42.5433,42.5433,0.56381495,0.640469,1,baseline,5
51,2,51,3,8,3,0,66.65,57.5503,9.0997,9.0997,0.51364955,0.624673,0,baseline,5
52,2,52,4,8,4,0,53.72,60.2802,-6.5602,6.5602,0.5098403,0.643568,1,baseline,5
